Hour,Date/hour start,Solar electricity generation (kWh),Electricity usage (kWh),excess_solar_generation_kwh,battery_charge_kwh
19,2020-07-16 19:00,0.1079999999999999,14.1042,0.0,12.5
20,2020-07-16 20:00,0.006,3.8412,0.0,12.5
21,2020-07-16 21:00,0.0,1.389,0.0,12.5
22,2020-07-16 22:00,0.003,0.8130000000000001,0.0,12.5
23,2020-07-16 23:00,0.0,0.5179482,0.0,12.5
0,2020-07-17 00:00,0.0,0.2919708,0.0,12.5
1,2020-07-17 01:00,0.0,0.2739726,0.0,12.5
2,2020-07-17 02:00,0.0,0.189981,0.0,12.5
3,2020-07-17 03:00,0.0,0.195,0.0,12.5
4,2020-07-17 04:00,0.0,0.156,0.0,12.5
5,2020-07-17 05:00,0.732,0.477,0.255,12.5
6,2020-07-17 06:00,3.441,2.118,1.323,12.5
7,2020-07-17 07:00,5.559,0.012,5.547000000000001,12.5
8,2020-07-17 08:00,7.745999999999999,0.123,7.622999999999998,12.5
9,2020-07-17 09:00,2.007,0.486,1.5210000000000001,12.5
10,2020-07-17 10:00,9.222,0.075,9.147,12.5
11,2020-07-17 11:00,7.779,0.06,7.719,12.5
12,2020-07-17 12:00,7.827,0.249,7.578,12.5
13,2020-07-17 13:00,6.855,0.087,6.768000000000001,12.5
14,2020-07-17 14:00,4.449,0.162,4.287,12.5
15,2020-07-17 15:00,3.822,0.4409999999999999,3.3810000000000002,12.5
16,2020-07-17 16:00,1.098,0.927,0.17100000000000004,12.5
17,2020-07-17 17:00,0.8819999999999999,11.172,0.0,12.5
18,2020-07-17 18:00,0.414,1.0758,0.0,12.5
19,2020-07-17 19:00,0.084,2.244,0.0,12.5
20,2020-07-17 20:00,0.0,2.805,0.0,12.5
21,2020-07-17 21:00,0.009,1.749,0.0,12.5
22,2020-07-17 22:00,0.012,1.113,0.0,12.5
23,2020-07-17 23:00,0.0,0.729927,0.0,12.5
0,2020-07-18 00:00,0.0,0.3679632,0.0,12.5
1,2020-07-18 01:00,0.0,0.2259774,0.0,12.5
2,2020-07-18 02:00,0.0,0.1219878,0.0,12.5
3,2020-07-18 03:00,0.0,0.165,0.0,12.5
4,2020-07-18 04:00,0.2309999999999999,0.5429999999999999,0.0,12.5
5,2020-07-18 05:00,0.633,0.36,0.273,12.5
6,2020-07-18 06:00,1.65,1.59,0.05999999999999983,12.5
7,2020-07-18 07:00,4.176,0.168,4.008,12.5
8,2020-07-18 08:00,5.232,0.1079999999999999,5.1240000000000006,12.5
9,2020-07-18 09:00,7.382999999999999,0.324,7.058999999999999,12.5
10,2020-07-18 10:00,6.2490000000000006,0.0,6.2490000000000006,12.5
11,2020-07-18 11:00,6.2010000000000005,0.198,6.003,12.5
12,2020-07-18 12:00,8.084999999999999,0.144,7.940999999999999,12.5
13,2020-07-18 13:00,6.843,0.651,6.192,12.5
14,2020-07-18 14:00,4.026,0.0269999999999999,3.999,12.5
15,2020-07-18 15:00,2.694,0.768,1.926,12.5
16,2020-07-18 16:00,1.296,5.529,0.0,12.5
17,2020-07-18 17:00,0.879,0.6930000000000001,0.18599999999999994,12.5
18,2020-07-18 18:00,0.4319999999999999,1.3398,0.0,12.5
19,2020-07-18 19:00,0.099,1.6962000000000002,0.0,12.5
20,2020-07-18 20:00,0.018,3.7422,0.0,12.5
21,2020-07-18 21:00,0.009,1.182,0.0,12.5
22,2020-07-18 22:00,0.015,1.236,0.0,12.5
23,2020-07-18 23:00,0.0,0.7679232,0.0,12.5
0,2020-07-19 00:00,0.0,0.279972,0.0,12.5
1,2020-07-19 01:00,0.0,0.319968,0.0,12.5
2,2020-07-19 02:00,0.0,0.3639636,0.0,12.5
3,2020-07-19 03:00,0.0,0.0,0.0,12.5
4,2020-07-19 04:00,0.0,0.324,0.0,12.5
5,2020-07-19 05:00,0.006,0.171,0.0,12.5
6,2020-07-19 06:00,0.8759999999999999,1.149,0.0,12.5
7,2020-07-19 07:00,2.229,0.672,1.557,12.5
8,2020-07-19 08:00,4.7940000000000005,0.171,4.623,12.5
9,2020-07-19 09:00,7.32,0.132,7.188000000000001,12.5
10,2020-07-19 10:00,7.992000000000001,0.099,7.893000000000001,12.5
11,2020-07-19 11:00,8.34,0.0,8.34,12.5
12,2020-07-19 12:00,6.468,0.018,6.45,12.5
13,2020-07-19 13:00,7.529999999999999,0.303,7.226999999999999,12.5
14,2020-07-19 14:00,6.663,0.0,6.663,12.5
15,2020-07-19 15:00,4.644,0.357,4.287,12.5
16,2020-07-19 16:00,2.79,6.747,0.0,12.5
17,2020-07-19 17:00,0.501,6.486,0.0,12.5
18,2020-07-19 18:00,0.408,2.5806000000000004,0.0,12.5
19,2020-07-19 19:00,0.198,1.3002,0.0,12.5
20,2020-07-19 20:00,0.003,2.7918,0.0,12.5
21,2020-07-19 21:00,0.018,1.113,0.0,12.5
22,2020-07-19 22:00,0.009,2.571,0.0,12.5
23,2020-07-19 23:00,0.0,0.969903,0.0,12.5
0,2020-07-20 00:00,0.0,0.9319068,0.0,12.5
1,2020-07-20 01:00,0.0,0.4159584,0.0,12.5
2,2020-07-20 02:00,0.0,0.4619538,0.0,12.5
3,2020-07-20 03:00,0.0,0.6960000000000001,0.0,12.5
4,2020-07-20 04:00,0.018,0.486,0.0,12.5
5,2020-07-20 05:00,0.252,0.897,0.0,12.5
6,2020-07-20 06:00,0.345,21.258000000000003,0.0,12.5
7,2020-07-20 07:00,1.071,0.741,0.32999999999999996,12.5
8,2020-07-20 08:00,1.317,0.4559999999999999,0.861,12.5
9,2020-07-20 09:00,2.142,0.24,1.902,12.5
10,2020-07-20 10:00,7.284,0.276,7.008,12.5
11,2020-07-20 11:00,10.776,18.375,0.0,12.5
12,2020-07-20 12:00,1.737,0.5309999999999999,1.2060000000000002,12.5
13,2020-07-20 13:00,2.31,0.8579999999999999,1.4520000000000002,12.5
14,2020-07-20 14:00,1.593,0.411,1.182,12.5
15,2020-07-20 15:00,1.404,0.585,0.819,12.5
16,2020-07-20 16:00,1.7399999999999998,0.291,1.4489999999999998,12.5
17,2020-07-20 17:00,1.329,0.624,0.705,12.5
18,2020-07-20 18:00,0.804,7.352400000000002,0.0,12.5
19,2020-07-20 19:00,0.315,1.8678,0.0,12.5
20,2020-07-20 20:00,0.075,1.9602,0.0,12.5
21,2020-07-20 21:00,0.003,1.5510000000000002,0.0,12.5
22,2020-07-20 22:00,0.0,1.905,0.0,12.5
23,2020-07-20 23:00,0.0,0.8359164,0.0,12.5
0,2020-07-21 00:00,0.0,0.4179582,0.0,12.5
1,2020-07-21 01:00,0.0,0.2020798,0.0,12.5
2,2020-07-21 02:00,0.0,0.1159884,0.0,12.5
3,2020-07-21 03:00,0.0,0.282,0.0,12.5
4,2020-07-21 04:00,0.009,0.5940000000000001,0.0,12.5
5,2020-07-21 05:00,0.4469999999999999,0.486,0.0,12.5
6,2020-07-21 06:00,1.395,1.218,0.17700000000000005,12.5
7,2020-07-21 07:00,3.915,0.942,2.973,12.5
8,2020-07-21 08:00,5.949,0.084,5.865,12.5
9,2020-07-21 09:00,2.928,0.081,2.847,12.5
10,2020-07-21 10:00,8.385,0.0,8.385,12.5
11,2020-07-21 11:00,8.952,0.039,8.913,12.5
12,2020-07-21 12:00,9.165,0.483,8.681999999999999,12.5
13,2020-07-21 13:00,8.439,0.084,8.355,12.5
14,2020-07-21 14:00,2.88,0.2189999999999999,2.661,12.5
15,2020-07-21 15:00,3.207,0.507,2.6999999999999997,12.5
16,2020-07-21 16:00,2.967,0.345,2.622,12.5
17,2020-07-21 17:00,0.951,2.157,0.0,12.5
18,2020-07-21 18:00,0.5309999999999999,11.0286,0.0,12.5
19,2020-07-21 19:00,0.396,15.668400000000002,0.0,12.5
20,2020-07-21 20:00,0.051,2.0658000000000003,0.0,12.5
21,2020-07-21 21:00,0.0,0.879,0.0,12.5
22,2020-07-21 22:00,0.0,0.672,0.0,12.5
23,2020-07-21 23:00,0.0,0.6219378,0.0,12.5
0,2020-07-22 00:00,0.0,0.6419358000000001,0.0,12.5
1,2020-07-22 01:00,0.0,0.2020798,0.0,12.5
2,2020-07-22 02:00,0.0,0.3819617999999999,0.0,12.5
3,2020-07-22 03:00,0.0,0.4439999999999999,0.0,12.5
4,2020-07-22 04:00,0.015,0.192,0.0,12.5
5,2020-07-22 05:00,0.249,0.501,0.0,12.5
6,2020-07-22 06:00,0.162,0.321,0.0,12.5
7,2020-07-22 07:00,0.633,0.477,0.15600000000000003,12.5
8,2020-07-22 08:00,2.0580000000000003,0.165,1.8930000000000002,12.5
9,2020-07-22 09:00,3.351,0.624,2.727,12.5
10,2020-07-22 10:00,6.243,1.578,4.665,12.5
11,2020-07-22 11:00,9.594,0.291,9.302999999999999,12.5
12,2020-07-22 12:00,8.907,0.4649999999999999,8.442,12.5
13,2020-07-22 13:00,8.031,0.0,8.031,12.5
14,2020-07-22 14:00,4.26,0.4649999999999999,3.795,12.5
15,2020-07-22 15:00,2.076,0.4469999999999999,1.6290000000000002,12.5
16,2020-07-22 16:00,1.398,0.4589999999999999,0.9390000000000001,12.5
17,2020-07-22 17:00,1.77,0.2219999999999999,1.548,12.5
18,2020-07-22 18:00,0.336,1.4190000000000005,0.0,12.5
19,2020-07-22 19:00,0.189,10.599600000000002,0.0,12.5
20,2020-07-22 20:00,0.024,3.5640000000000005,0.0,12.5
21,2020-07-22 21:00,0.015,2.013,0.0,12.5
22,2020-07-22 22:00,0.0,1.005,0.0,12.5
23,2020-07-22 23:00,0.0,1.509,0.0,12.5
0,2020-07-23 00:00,0.0,0.3819617999999999,0.0,12.5
1,2020-07-23 01:00,0.0,0.1119888,0.0,12.5
2,2020-07-23 02:00,0.0,0.1159884,0.0,12.5
3,2020-07-23 03:00,0.0,0.516,0.0,12.5
4,2020-07-23 04:00,0.006,0.198,0.0,12.5
5,2020-07-23 05:00,0.006,0.201,0.0,12.5
6,2020-07-23 06:00,0.786,0.345,0.44100000000000006,12.5
7,2020-07-23 07:00,1.782,0.6930000000000001,1.089,12.5
8,2020-07-23 08:00,2.208,0.237,1.971,12.5
9,2020-07-23 09:00,1.83,0.288,1.542,12.5
10,2020-07-23 10:00,1.899,0.4229999999999999,1.4760000000000002,12.5
11,2020-07-23 11:00,2.295,0.507,1.7879999999999998,12.5
12,2020-07-23 12:00,3.885,0.921,2.9639999999999995,12.5
13,2020-07-23 13:00,3.243,0.777,2.4659999999999997,12.5
14,2020-07-23 14:00,2.517,0.567,1.95,12.5
15,2020-07-23 15:00,5.982,0.159,5.823,12.5
16,2020-07-23 16:00,2.73,0.4559999999999999,2.274,12.5
17,2020-07-23 17:00,1.182,1.281,0.0,12.5
18,2020-07-23 18:00,0.771,29.733000000000004,0.0,12.5
19,2020-07-23 19:00,0.2279999999999999,2.0856,0.0,12.5
20,2020-07-23 20:00,0.036,1.1946,0.0,12.5
21,2020-07-23 21:00,0.003,1.749,0.0,12.5
22,2020-07-23 22:00,0.009,1.605,0.0,12.5
23,2020-07-23 23:00,0.0,1.677,0.0,12.5
0,2020-07-24 00:00,0.0,0.7099289999999999,0.0,12.5
1,2020-07-24 01:00,0.0,0.1279872,0.0,12.5
2,2020-07-24 02:00,0.0,0.1239875999999999,0.0,12.5
3,2020-07-24 03:00,0.0,0.165,0.0,12.5
4,2020-07-24 04:00,0.0,0.5429999999999999,0.0,12.5
5,2020-07-24 05:00,0.4259999999999999,0.2249999999999999,0.20099999999999998,12.5
6,2020-07-24 06:00,0.405,0.2159999999999999,0.18900000000000014,12.5
7,2020-07-24 07:00,1.314,1.488,0.0,12.5
8,2020-07-24 08:00,0.999,5.634,0.0,12.5
9,2020-07-24 09:00,1.668,5.676,0.0,12.5
10,2020-07-24 10:00,2.301,5.376,0.0,12.5
11,2020-07-24 11:00,1.056,1.221,0.0,12.5
12,2020-07-24 12:00,1.215,1.032,0.18300000000000005,12.5
13,2020-07-24 13:00,6.063,0.0,6.063,12.5
14,2020-07-24 14:00,5.601,0.8250000000000001,4.776,12.5
15,2020-07-24 15:00,3.642,0.774,2.868,12.5
16,2020-07-24 16:00,0.708,1.197,0.0,12.5
17,2020-07-24 17:00,0.717,10.155,0.0,12.5
18,2020-07-24 18:00,0.24,5.4648,0.0,12.5
19,2020-07-24 19:00,0.063,2.1648,0.0,12.5
20,2020-07-24 20:00,0.024,2.7258,0.0,12.5
21,2020-07-24 21:00,0.015,1.479,0.0,12.5
22,2020-07-24 22:00,0.021,1.506,0.0,12.5
23,2020-07-24 23:00,0.0,1.2498749999999998,0.0,12.5
0,2020-07-25 00:00,0.0,1.6905,0.0,12.5
1,2020-07-25 01:00,0.0,0.3659633999999999,0.0,12.5
2,2020-07-25 02:00,0.0,0.1239875999999999,0.0,12.5
3,2020-07-25 03:00,0.0,0.177,0.0,12.5
4,2020-07-25 04:00,0.006,0.534,0.0,12.5
5,2020-07-25 05:00,0.2129999999999999,0.345,0.0,12.5
6,2020-07-25 06:00,2.3280000000000003,14.484000000000002,0.0,12.5
7,2020-07-25 07:00,1.287,0.4589999999999999,0.8280000000000001,12.5
8,2020-07-25 08:00,3.114,1.122,1.9919999999999998,12.5
9,2020-07-25 09:00,2.883,1.0739999999999998,1.8090000000000002,12.5
10,2020-07-25 10:00,3.897,0.867,3.03,12.5
11,2020-07-25 11:00,3.231,1.128,2.1029999999999998,12.5
12,2020-07-25 12:00,4.602,0.252,4.3500000000000005,12.5
13,2020-07-25 13:00,2.205,0.33,1.875,12.5
14,2020-07-25 14:00,2.46,0.168,2.292,12.5
15,2020-07-25 15:00,2.652,0.399,2.253,12.5
16,2020-07-25 16:00,2.133,0.366,1.767,12.5
17,2020-07-25 17:00,1.032,5.118,0.0,12.5
18,2020-07-25 18:00,0.567,1.6368,0.0,12.5
19,2020-07-25 19:00,0.198,2.1714,0.0,12.5
20,2020-07-25 20:00,0.0269999999999999,2.277,0.0,12.5
21,2020-07-25 21:00,0.012,1.983,0.0,12.5
22,2020-07-25 22:00,0.003,1.542,0.0,12.5
23,2020-07-25 23:00,0.0,1.7625000000000002,0.0,12.5
0,2020-07-26 00:00,0.0,0.5519448,0.0,12.5
1,2020-07-26 01:00,0.0,0.2159784,0.0,12.5
2,2020-07-26 02:00,0.0,0.1919808,0.0,12.5
3,2020-07-26 03:00,0.0,0.18,0.0,12.5
4,2020-07-26 04:00,0.009,0.243,0.0,12.5
5,2020-07-26 05:00,0.585,0.5760000000000001,0.008999999999999897,12.5
6,2020-07-26 06:00,1.506,14.763000000000002,0.0,12.5
7,2020-07-26 07:00,1.329,7.038,0.0,12.5
8,2020-07-26 08:00,2.184,1.347,0.8370000000000002,12.5
9,2020-07-26 09:00,3.189,1.197,1.992,12.5
10,2020-07-26 10:00,3.0809999999999995,0.243,2.8379999999999996,12.5
11,2020-07-26 11:00,2.907,0.573,2.334,12.5
12,2020-07-26 12:00,2.178,0.78,1.398,12.5
13,2020-07-26 13:00,1.761,0.399,1.3619999999999999,12.5
14,2020-07-26 14:00,1.53,0.93,0.6,12.5
15,2020-07-26 15:00,4.122,0.975,3.147,12.5
16,2020-07-26 16:00,1.368,0.75,0.6180000000000001,12.5
17,2020-07-26 17:00,0.8190000000000001,0.798,0.02100000000000002,12.5
18,2020-07-26 18:00,0.366,2.9238,0.0,12.5
19,2020-07-26 19:00,0.129,1.8546,0.0,12.5
20,2020-07-26 20:00,0.012,2.046,0.0,12.5
21,2020-07-26 21:00,0.021,1.383,0.0,12.5
22,2020-07-26 22:00,0.018,2.085,0.0,12.5
23,2020-07-26 23:00,0.0,0.9639036,0.0,12.5
0,2020-07-27 00:00,0.0,1.1138886,0.0,12.5
1,2020-07-27 01:00,0.0,1.0718928,0.0,12.5
2,2020-07-27 02:00,0.0,0.1919808,0.0,12.5
3,2020-07-27 03:00,0.0,0.165,0.0,12.5
4,2020-07-27 04:00,0.0,0.267,0.0,12.5
5,2020-07-27 05:00,0.024,0.2279999999999999,0.0,12.5
6,2020-07-27 06:00,0.8699999999999999,0.579,0.2909999999999999,12.5
7,2020-07-27 07:00,1.416,2.781,0.0,12.5
8,2020-07-27 08:00,4.1370000000000005,0.183,3.9540000000000006,12.5
9,2020-07-27 09:00,3.882,0.42,3.462,12.5
10,2020-07-27 10:00,3.03,0.48,2.55,12.5
11,2020-07-27 11:00,3.069,0.2249999999999999,2.844,12.5
12,2020-07-27 12:00,3.465,8.504999999999999,0.0,12.5
13,2020-07-27 13:00,4.005,0.42,3.585,12.5
14,2020-07-27 14:00,1.911,0.33,1.581,12.5
15,2020-07-27 15:00,5.946,0.312,5.6339999999999995,12.5
16,2020-07-27 16:00,1.275,5.4,0.0,12.5
17,2020-07-27 17:00,1.362,0.552,0.81,12.5
18,2020-07-27 18:00,0.612,2.0196,0.0,12.5
19,2020-07-27 19:00,0.147,9.405,0.0,12.5
20,2020-07-27 20:00,0.033,1.3266,0.0,12.5
21,2020-07-27 21:00,0.003,1.047,0.0,12.5
22,2020-07-27 22:00,0.006,1.59,0.0,12.5
23,2020-07-27 23:00,0.0,1.3185,0.0,12.5
0,2020-07-28 00:00,0.0,0.5719427999999999,0.0,12.5
1,2020-07-28 01:00,0.0,0.3779621999999999,0.0,12.5
2,2020-07-28 02:00,0.0,0.1079892,0.0,12.5
3,2020-07-28 03:00,0.0,0.309,0.0,12.5
4,2020-07-28 04:00,0.0,0.4649999999999999,0.0,12.5
5,2020-07-28 05:00,0.285,0.192,0.09299999999999997,12.5
6,2020-07-28 06:00,0.4379999999999999,0.534,0.0,12.5
7,2020-07-28 07:00,1.932,0.78,1.152,12.5
8,2020-07-28 08:00,5.085,0.372,4.713,12.5
9,2020-07-28 09:00,2.331,0.513,1.818,12.5
10,2020-07-28 10:00,8.445,3.918,4.527,12.5
11,2020-07-28 11:00,4.526999999999999,0.126,4.400999999999999,12.5
12,2020-07-28 12:00,3.861,0.4499999999999999,3.4110000000000005,12.5
13,2020-07-28 13:00,2.355,0.279,2.076,12.5
14,2020-07-28 14:00,2.628,0.5609999999999999,2.067,12.5
15,2020-07-28 15:00,1.869,0.255,1.6139999999999999,12.5
16,2020-07-28 16:00,2.013,0.291,1.722,12.5
17,2020-07-28 17:00,0.4619999999999999,3.738,0.0,12.5
18,2020-07-28 18:00,0.204,1.7160000000000002,0.0,12.5
19,2020-07-28 19:00,0.1109999999999999,2.0658000000000003,0.0,12.5
20,2020-07-28 20:00,0.006,3.1878,0.0,12.5
21,2020-07-28 21:00,0.0,1.662,0.0,12.5
22,2020-07-28 22:00,0.009,1.233,0.0,12.5
23,2020-07-28 23:00,0.0,0.9619038,0.0,12.5
0,2020-07-29 00:00,0.0,1.1598839999999997,0.0,12.5
1,2020-07-29 01:00,0.0,0.2020798,0.0,12.5
2,2020-07-29 02:00,0.0,0.2899709999999999,0.0,12.5
3,2020-07-29 03:00,0.0,0.144,0.0,12.5
4,2020-07-29 04:00,0.0,0.294,0.0,12.5
5,2020-07-29 05:00,0.294,0.492,0.0,12.5
6,2020-07-29 06:00,1.329,0.27,1.059,12.5
7,2020-07-29 07:00,3.681,0.2309999999999999,3.45,12.5
8,2020-07-29 08:00,5.316,0.8190000000000001,4.497,12.5
9,2020-07-29 09:00,7.577999999999999,0.303,7.2749999999999995,12.5
10,2020-07-29 10:00,3.837,18.087,0.0,12.5
11,2020-07-29 11:00,2.307,0.144,2.163,12.5
12,2020-07-29 12:00,5.187,0.261,4.926,12.5
13,2020-07-29 13:00,5.328,0.366,4.962000000000001,12.5
14,2020-07-29 14:00,2.568,0.498,2.0700000000000003,12.5
15,2020-07-29 15:00,1.485,8.084999999999999,0.0,12.5
16,2020-07-29 16:00,0.957,0.933,0.02399999999999991,12.5
17,2020-07-29 17:00,0.783,0.513,0.27,12.5
18,2020-07-29 18:00,0.354,2.0658000000000003,0.0,12.5
19,2020-07-29 19:00,0.096,21.0078,0.0,12.5
20,2020-07-29 20:00,0.015,5.207400000000001,0.0,12.5
21,2020-07-29 21:00,0.012,1.134,0.0,12.5
22,2020-07-29 22:00,0.03,1.371,0.0,12.5
23,2020-07-29 23:00,0.0,1.1178882,0.0,12.5
0,2020-07-30 00:00,0.0,0.6359364,0.0,12.5
1,2020-07-30 01:00,0.0,0.3739625999999999,0.0,12.5
2,2020-07-30 02:00,0.0,0.1959804,0.0,12.5
3,2020-07-30 03:00,0.0,0.267,0.0,12.5
4,2020-07-30 04:00,0.021,0.579,0.0,12.5
5,2020-07-30 05:00,0.4319999999999999,0.327,0.10499999999999987,12.5
6,2020-07-30 06:00,0.405,0.327,0.07800000000000001,12.5
7,2020-07-30 07:00,1.485,0.474,1.0110000000000001,12.5
8,2020-07-30 08:00,4.782,0.48,4.302,12.5
9,2020-07-30 09:00,2.805,0.345,2.46,12.5
10,2020-07-30 10:00,5.532,0.681,4.851,12.5
11,2020-07-30 11:00,2.517,15.216,0.0,12.5
12,2020-07-30 12:00,3.153,0.273,2.88,12.5
13,2020-07-30 13:00,4.791,0.066,4.7250000000000005,12.5
14,2020-07-30 14:00,1.767,0.579,1.188,12.5
15,2020-07-30 15:00,5.5200000000000005,0.279,5.2410000000000005,12.5
16,2020-07-30 16:00,3.1049999999999995,0.1169999999999999,2.9879999999999995,12.5
17,2020-07-30 17:00,1.1880000000000002,0.618,0.5700000000000002,12.5
18,2020-07-30 18:00,1.068,21.4764,0.0,12.5
19,2020-07-30 19:00,0.246,1.9404,0.0,12.5
20,2020-07-30 20:00,0.045,5.0886000000000005,0.0,12.5
21,2020-07-30 21:00,0.015,2.226,0.0,12.5
22,2020-07-30 22:00,0.0,0.972,0.0,12.5
23,2020-07-30 23:00,0.0,0.9019098,0.0,12.5
0,2020-07-31 00:00,0.0,0.2659734,0.0,12.5
1,2020-07-31 01:00,0.0,0.4759523999999999,0.0,12.5
2,2020-07-31 02:00,0.0,0.3339666,0.0,12.5
3,2020-07-31 03:00,0.0,0.396,0.0,12.5
4,2020-07-31 04:00,0.003,0.513,0.0,12.5
5,2020-07-31 05:00,0.303,0.8130000000000001,0.0,12.5
6,2020-07-31 06:00,1.134,24.12,0.0,12.5
7,2020-07-31 07:00,3.669000000000001,0.879,2.790000000000001,12.5
8,2020-07-31 08:00,5.997,0.669,5.327999999999999,12.5
9,2020-07-31 09:00,7.322999999999999,0.633,6.689999999999999,12.5
10,2020-07-31 10:00,8.76,0.4679999999999999,8.292,12.5
11,2020-07-31 11:00,2.517,0.861,1.656,12.5
12,2020-07-31 12:00,2.4090000000000003,0.528,1.8810000000000002,12.5
13,2020-07-31 13:00,1.59,0.711,0.8790000000000001,12.5
14,2020-07-31 14:00,1.848,0.786,1.062,12.5
15,2020-07-31 15:00,1.7519999999999998,0.729,1.0229999999999997,12.5
16,2020-07-31 16:00,0.282,0.639,0.0,12.5
17,2020-07-31 17:00,0.8310000000000001,1.107,0.0,12.5
18,2020-07-31 18:00,1.32,2.475,0.0,12.5
19,2020-07-31 19:00,0.267,3.9204,0.0,12.5
20,2020-07-31 20:00,0.036,3.9534,0.0,12.5
21,2020-07-31 21:00,0.006,1.974,0.0,12.5
22,2020-07-31 22:00,0.0,1.6710000000000005,0.0,12.5
23,2020-07-31 23:00,0.0,0.8319168,0.0,12.5
0,2020-08-01 00:00,0.0,0.5279472,0.0,12.5
1,2020-08-01 01:00,0.0,0.3279671999999999,0.0,12.5
2,2020-08-01 02:00,0.0,0.2879711999999999,0.0,12.5
3,2020-08-01 03:00,0.0,0.8430000000000001,0.0,12.5
4,2020-08-01 04:00,0.0,0.705,0.0,12.5
5,2020-08-01 05:00,0.27,0.486,0.0,12.5
6,2020-08-01 06:00,1.707,14.373,0.0,12.5
7,2020-08-01 07:00,3.129,0.483,2.646,12.5
8,2020-08-01 08:00,4.692,0.2309999999999999,4.461,12.5
9,2020-08-01 09:00,6.813,24.183,0.0,12.5
10,2020-08-01 10:00,8.774999999999999,0.4379999999999999,8.336999999999998,12.5
11,2020-08-01 11:00,8.826,0.042,8.784,12.5
12,2020-08-01 12:00,9.438,0.099,9.339,12.5
13,2020-08-01 13:00,8.106,0.5760000000000001,7.529999999999999,12.5
14,2020-08-01 14:00,1.71,0.5700000000000001,1.14,12.5
15,2020-08-01 15:00,1.512,0.4439999999999999,1.068,12.5
16,2020-08-01 16:00,0.315,0.678,0.0,12.5
17,2020-08-01 17:00,1.131,0.24,0.891,12.5
18,2020-08-01 18:00,0.552,15.2658,0.0,12.5
19,2020-08-01 19:00,0.2309999999999999,2.6994,0.0,12.5
20,2020-08-01 20:00,0.015,2.6532,0.0,12.5
21,2020-08-01 21:00,0.015,0.939,0.0,12.5
22,2020-08-01 22:00,0.0,1.536,0.0,12.5
23,2020-08-01 23:00,0.0,1.0898910000000002,0.0,12.5
0,2020-08-02 00:00,0.0,0.5519448,0.0,12.5
1,2020-08-02 01:00,0.0,0.2079792,0.0,12.5
2,2020-08-02 02:00,0.0,0.1219878,0.0,12.5
3,2020-08-02 03:00,0.0,0.4289999999999999,0.0,12.5
4,2020-08-02 04:00,0.003,0.3,0.0,12.5
5,2020-08-02 05:00,0.147,0.2129999999999999,0.0,12.5
6,2020-08-02 06:00,0.8430000000000001,14.688,0.0,12.5
7,2020-08-02 07:00,1.668,0.5369999999999999,1.131,12.5
8,2020-08-02 08:00,2.463,0.726,1.737,12.5
9,2020-08-02 09:00,2.739,1.44,1.299,12.5
10,2020-08-02 10:00,2.031,8.991,0.0,12.5
11,2020-08-02 11:00,3.225,1.353,1.872,12.5
12,2020-08-02 12:00,2.55,0.099,2.4509999999999996,12.5
13,2020-08-02 13:00,2.7960000000000003,0.126,2.6700000000000004,12.5
14,2020-08-02 14:00,1.26,0.552,0.708,12.5
15,2020-08-02 15:00,0.4589999999999999,0.579,0.0,12.5
16,2020-08-02 16:00,0.4679999999999999,0.474,0.0,12.5
17,2020-08-02 17:00,0.489,7.923,0.0,12.5
18,2020-08-02 18:00,0.393,6.798,0.0,12.5
19,2020-08-02 19:00,0.144,1.9404,0.0,12.5
20,2020-08-02 20:00,0.03,3.3528,0.0,12.5
21,2020-08-02 21:00,0.015,1.14,0.0,12.5
22,2020-08-02 22:00,0.012,2.556,0.0,12.5
23,2020-08-02 23:00,0.0,0.9119088,0.0,12.5
0,2020-08-03 00:00,0.0,0.1319868,0.0,12.5
1,2020-08-03 01:00,0.0,0.3739625999999999,0.0,12.5
2,2020-08-03 02:00,0.0,0.1059894,0.0,12.5
3,2020-08-03 03:00,0.0,0.171,0.0,12.5
4,2020-08-03 04:00,0.0,0.534,0.0,12.5
5,2020-08-03 05:00,0.237,0.2339999999999999,0.003000000000000086,12.5
6,2020-08-03 06:00,1.452,14.715,0.0,12.5
7,2020-08-03 07:00,3.654,0.5760000000000001,3.078,12.5
8,2020-08-03 08:00,1.0619999999999998,0.723,0.33899999999999986,12.5
9,2020-08-03 09:00,8.859,0.0,8.859,12.5
10,2020-08-03 10:00,2.628,0.5609999999999999,2.067,12.5
11,2020-08-03 11:00,4.047,24.339,0.0,12.5
12,2020-08-03 12:00,2.574,0.1109999999999999,2.463,12.5
13,2020-08-03 13:00,1.257,0.4499999999999999,0.8069999999999999,12.5
14,2020-08-03 14:00,0.627,0.54,0.08699999999999997,12.5
15,2020-08-03 15:00,1.041,0.345,0.696,12.5
16,2020-08-03 16:00,1.152,0.144,1.008,12.5
17,2020-08-03 17:00,0.849,0.5369999999999999,0.31200000000000006,12.5
18,2020-08-03 18:00,0.393,9.5304,0.0,12.5
19,2020-08-03 19:00,0.126,6.8574,0.0,12.5
20,2020-08-03 20:00,0.036,4.5804,0.0,12.5
21,2020-08-03 21:00,0.006,1.023,0.0,12.5
22,2020-08-03 22:00,0.021,0.948,0.0,12.5
23,2020-08-03 23:00,0.0,0.9855,0.0,12.5
0,2020-08-04 00:00,0.0,0.4879512,0.0,12.5
1,2020-08-04 01:00,0.0,0.129987,0.0,12.5
